orgId,nameOfficial,divisionRoman,conferenceId,conferenceName,webSiteUrl,athleticWebUrl
30189,Penn State Brandywine,III,0,Independent,https://www.brandywine.psu.edu/,https://www.psubrandywineathletics.com/landing/index
542,Pfeiffer University,III,842,USA South Athletic Conference,www.Pfeiffer.edu,www.gofalconsports.com
21830,Piedmont University,III,30251,Collegiate Conference of the South,www.piedmont.edu/,www.piedmontlions.com
1315,"University of Pittsburgh, Bradford",III,30022,Allegheny Mountain Collegiate Conference,www.upb.pitt.edu/,athletics.pittbradford.org/landing/index
11839,"University of Pittsburgh, Greensburg",III,30022,Allegheny Mountain Collegiate Conference,www.greensburg.pitt.edu/,pittgreensburgathletics.com/
547,Plattsburgh State University of New York,III,917,State University of New York Athletic Conference,www.plattsburgh.edu/,www.gocardinalsports.com/
548,Plymouth State University,III,867,Little East Conference,www.plymouth.edu/,athletics.plymouth.edu/
9500,State University of New York Polytechnic Institute,III,863,Empire 8,www.sunypoly.edu,wildcats.sunypoly.edu/landing/index
549,Pomona-Pitzer Colleges,III,910,Southern California Intercollegiate Athletic Conf.,www.pomona.edu; www.pitzer.edu,www.sagehens.com
552,State University of New York at Potsdam,III,917,State University of New York Athletic Conference,www.potsdam.edu/,www.potsdambears.com
2715,Pratt Institute,III,30233,Atlantic East Conference,www.pratt.edu,www.goprattgo.com
555,Principia College,III,12974,St. Louis Intercollegiate Athletic Conference,www.principiacollege.edu,www.principiaathletics.com
557,University of Puget Sound,III,25300,Northwest Conference,www.pugetsound.edu,www.loggerathletics.com
30029,"Purchase College, State University of New York",III,13054,Skyline Conference,www.purchase.edu,www.purchasecollegeathletics.com
564,Ramapo College,III,891,New Jersey Athletic Conference,www.ramapo.edu,www.ramapoathletics.com
566,Randolph College,III,903,Old Dominion Athletic Conf.,www.randolphcollege.edu,www.randolphwildcats.com
565,Randolph-Macon College,III,903,Old Dominion Athletic Conf.,www.rmc.edu,www.rmcathletics.com
567,University of Redlands,III,910,Southern California Intercollegiate Athletic Conf.,www.redlands.edu,www.goredlands.com
569,Regis College (Massachusetts),III,23257,Great Northeast Athletic Conference,www.regiscollege.edu/,www.goregispride.com
570,Rensselaer Polytechnic Institute,III,24197,Liberty League,www.rpi.edu,www.rpiathletics.com
571,Rhode Island College,III,867,Little East Conference,www.ric.edu,www.goanchormen.com
573,Rhodes College,III,30169,Southern Athletic Association,www.rhodes.edu/,www.rhodeslynx.com
577,Ripon College,III,23119,Midwest Conference,www.ripon.edu,riponredhawks.com/
18422,Rivier University,III,23257,Great Northeast Athletic Conference,www.rivier.edu,www.rivierathletics.com
578,Roanoke College,III,903,Old Dominion Athletic Conf.,www.roanoke.edu/,maroons.roanoke.edu/
581,University of Rochester,III,1471,University Athletic Association,www.rochester.edu/,www.rochester.edu/athletics
580,Rochester Institute of Technology,III,24197,Liberty League,www.rit.edu/,www.ritathletics.com
582,Rockford University,III,30097,Northern Athletics Collegiate Conference,www.rockford.edu,www.rockfordregents.com
583,Roger Williams University,III,839,Conference of New England,www.rwu.edu/,www.rwuhawks.com
585,Rose-Hulman Institute of Technology,III,9174,Heartland Collegiate Athletic Conference,www.rose-hulman.edu/,www.rose-hulman.edu/athletics
15882,Rosemont College,III,30071,United East Conference,www.rosemont.edu/,www.rosemont-ravens.com
259,Rowan University,III,891,New Jersey Athletic Conference,www.rowan.edu/,www.rowanathletics.com
11036,Russell Sage College,III,863,Empire 8,www.sage.edu/,www.sagegators.com
588,"Rutgers, The State Univ. of New Jersey, Camden",III,891,New Jersey Athletic Conference,www.camden.rutgers.edu,www.scarletraptors.com
589,"Rutgers, The State Univ. of New Jersey, Newark",III,891,New Jersey Athletic Conference,www.newark.rutgers.edu,www.rutgersnewarkathletics.com
595,College of Saint Benedict,III,882,Minnesota Intercollegiate Athletic Conference,www.csbsju.edu,www.gobennies.com
9684,Saint Elizabeth University,III,30071,United East Conference,www.steu.edu,seueagles.com
8687,University of Saint Joseph (Connecticut),III,23257,Great Northeast Athletic Conference,www.usj.edu,www.usjbluejays.com
605,Saint Joseph's College (Maine),III,23257,Great Northeast Athletic Conference,www.sjcme.edu,www.gomonks.com
30041,Salem College (North Carolina),III,842,USA South Athletic Conference,www.salem.edu/,www.salem.edu/athletics
621,Salem State University,III,870,Massachusetts State Collegiate Athletic Conference,www.salemstate.edu,www.salemstatevikings.com
622,Salisbury University,III,15810,Coast-To-Coast Athletic Conference,www.salisbury.edu/,www.suseagulls.com
623,Salve Regina University,III,890,New England Women's and Men's Athletic Conference,www.salve.edu,www.salveathletics.com
30163,Sarah Lawrence College,III,13054,Skyline Conference,www.sarahlawrence.edu,www.gogryphons.com
1355,Schreiner University,III,835,Southern Collegiate Athletic Conference,www.schreiner.edu/,www.schreinermountaineers.com
633,University of Scranton,III,30101,Landmark Conference,www.scranton.edu,athletics.scranton.edu
652,University of the South,III,30169,Southern Athletic Association,www.sewanee.edu/,sewaneetigers.com/
637,Shenandoah University,III,903,Old Dominion Athletic Conf.,www.su.edu,www.suhornets.com
640,Simmons University,III,23257,Great Northeast Athletic Conference,www.simmons.edu/,athletics.simmons.edu
641,Simpson College,III,864,American Rivers Conference,www.simpson.edu/,simpsonathletics.com
642,Skidmore College,III,24197,Liberty League,www.skidmore.edu/,skidmoreathletics.com/
644,Smith College,III,890,New England Women's and Men's Athletic Conference,www.smith.edu/,www.smithpioneers.com
662,University of Southern Maine,III,867,Little East Conference,www.usm.maine.edu,www.southernmainehuskies.com
30164,Southern Virginia University,III,842,USA South Athletic Conference,www.svu.edu,knightathletics.com
8746,Southwestern University (Texas),III,835,Southern Collegiate Athletic Conference,www.southwestern.edu,www.southwesternpirates.com
23260,Spalding University,III,12974,St. Louis Intercollegiate Athletic Conference,www.spalding.edu,www.spaldingathletics.com
673,Springfield College,III,890,New England Women's and Men's Athletic Conference,www.springfieldcollege.edu/,springfield.edu/directory/athletics
597,St. Catherine University,III,882,Minnesota Intercollegiate Athletic Conference,www.stkate.edu/,www.stkatesathletics.com/index.aspx
601,St. John Fisher University,III,863,Empire 8,www.sjf.edu,www.sjfathletics.com
602,Saint John's University (Minnesota),III,882,Minnesota Intercollegiate Athletic Conference,www.csbsju.edu,www.gojohnnies.com
30072,St. Joseph's University NY (Brooklyn),III,13054,Skyline Conference,www.sjny.edu/,sjbkathletics.com/landing/index
1340,"St. Joseph's University, New York L.I.",III,13054,Skyline Conference,www.sjny.edu,www.sjliathletics.com
607,St. Lawrence University,III,24197,Liberty League,www.stlawu.edu/,www.saintsathletics.com
612,Saint Mary's University of Minnesota,III,882,Minnesota Intercollegiate Athletic Conference,www.smumn.edu,www.saintmaryssports.com
8688,Saint Mary's College (Indiana),III,873,Michigan Intercol. Ath. Assn.,www.saintmarys.edu/,belles.saintmarys.edu
611,St. Mary's College of Maryland,III,30071,United East Conference,www.smcm.edu/,www.smcmathletics.com
614,St. Norbert College,III,30097,Northern Athletics Collegiate Conference,www.snc.edu,athletics.snc.edu
615,St. Olaf College,III,882,Minnesota Intercollegiate Athletic Conference,www.stolaf.edu,athletics.stolaf.edu
618,The College of St. Scholastica,III,882,Minnesota Intercollegiate Athletic Conference,www.css.edu/,www.csssaints.com
2810,University of St. Thomas (Texas),III,835,Southern Collegiate Athletic Conference,www.stthom.edu/,www.ustcelts.com
620,University of St. Thomas (Minnesota),III,819,The Summit League,www.stthomas.edu,www.Tommiesports.com
30064,Saint Vincent College,III,907,Presidents' Athletic Conference,www.stvincent.edu,www.athletics.stvincent.edu
679,Stevens Institute of Technology,III,877,Middle Atlantic Conferences,www.stevens.edu,www.stevensducks.com
21852,Stevenson University,III,877,Middle Atlantic Conferences,www.stevenson.edu,www.gomustangsports.com
681,Stockton University,III,891,New Jersey Athletic Conference,www.stockton.edu,www.stocktonathletics.com
684,Suffolk University,III,839,Conference of New England,www.suffolk.edu/,www.gosuffolkrams.com
1390,Sul Ross State University,III,868,Lone Star Conference,www.sulross.edu/,www.srlobos.com
524,State University of New York at Old Westbury,III,13054,Skyline Conference,www.oldwestbury.edu,www.oldwestburypanthers.com
685,Susquehanna University,III,30101,Landmark Conference,www.susqu.edu,www.gosusqu.com
686,Swarthmore College,III,9683,Centennial Conference,www.swarthmore.edu/,https://swarthmoreathletics.com/
687,Sweet Briar College,III,903,Old Dominion Athletic Conf.,www.sbc.edu,www.vixenathletics.com
1400,Texas Lutheran University,III,835,Southern Collegiate Athletic Conference,tlu.edu,tlubulldogs.com
23121,University of Texas at Dallas,III,868,Lone Star Conference,www.utdallas.edu/,utdcomets.com
707,Thiel College,III,907,Presidents' Athletic Conference,www.thiel.edu,www.thielathletics.com
2758,Thomas College,III,30026,North Atlantic Conference,www.thomas.edu/,www.thomasathletics.com
28749,Transylvania University,III,9174,Heartland Collegiate Athletic Conference,www.transy.edu/,www.transysports.com
30037,Trine University,III,873,Michigan Intercol. Ath. Assn.,www.trine.edu,www.trinethunder.com
713,Trinity College (Connecticut),III,12817,New England Small College Athletic Conference,www.trincoll.edu,www.bantamsports.com
715,Trinity University (Texas),III,835,Southern Collegiate Athletic Conference,www.trinity.edu,www.trinitytigers.com
23413,Trinity Washington University,III,0,Independent,https://discover.trinitydc.edu,https://discover.trinitydc.edu/athletics/
717,Tufts University,III,12817,New England Small College Athletic Conference,www.tufts.edu/,www.gotuftsjumbos.com/landing/index
722,U.S. Coast Guard Academy,III,890,New England Women's and Men's Athletic Conference,www.uscga.edu/,https://coastguardathletics.com/index.aspx
724,U.S. Merchant Marine Academy,III,13054,Skyline Conference,usmma.edu,usmmasports.com
727,Union College (New York),III,24197,Liberty League,www.union.edu/,www.unionathletics.com/
525,The University of Olivet ,III,873,Michigan Intercol. Ath. Assn.,www.uolivet.edu,www.olivetcomets.com
730,Ursinus College,III,9683,Centennial Conference,www.ursinus.edu/,www.ursinusathletics.com
733,Utica University,III,863,Empire 8,www.utica.edu,www.uticapioneers.com
30166,University of Valley Forge,III,30071,United East Conference,valleyforge.edu,uvfpatriots.com
737,Vassar College,III,24197,Liberty League,www.vassar.edu,www.vassarathletics.com/
123,Vermont State University Castleton,III,867,Little East Conference,www.castleton.edu,www.castletonsports.com/landing/index
30065,Vermont State University Lyndon,III,30026,North Atlantic Conference,www.northernvermont.edu,www.lyndonhornets.com
324,Vermont State University-Johnson,III,30026,North Atlantic Conference,https://vermontstate.edu/,nvubadgers.com/landing/index
745,Virginia Wesleyan University,III,903,Old Dominion Athletic Conf.,vwu.edu,vwuathletics.com
747,Wabash College,III,897,North Coast Athletic Conference,www.wabash.edu,sports.wabash.edu
30236,Warren Wilson College,III,15810,Coast-To-Coast Athletic Conference,www.warren-wilson.edu/,warrenwilsonowls.com/landing/index
750,Wartburg College,III,864,American Rivers Conference,www.wartburg.edu,www.go-knights.net
752,Washington and Lee University,III,903,Old Dominion Athletic Conf.,www.wlu.edu,generalssports.com
751,Washington and Jefferson College,III,907,Presidents' Athletic Conference,www.washjeff.edu,www.gopresidents.com
753,Washington College (Maryland),III,9683,Centennial Conference,www.washcoll.edu/,www.WashingtonCollegeSports.com
755,Washington University in St. Louis,III,1471,University Athletic Association,www.wustl.edu/,washubears.com
1434,Waynesburg University,III,907,Presidents' Athletic Conference,www.waynesburg.edu/,www.waynesburgsports.com
759,Webster University,III,12974,St. Louis Intercollegiate Athletic Conference,www.webster.edu/,websterathletics.com
760,Wellesley College,III,890,New England Women's and Men's Athletic Conference,www.wellesley.edu,www.wellesleyblue.com
762,Wentworth Institute of Technology,III,839,Conference of New England,www.wit.edu,www.wentworthathletics.com
764,Wesleyan University (Connecticut),III,12817,New England Small College Athletic Conference,www.wesleyan.edu/,www.wesleyan.edu/athletics
14718,Wesleyan College (Georgia),III,30251,Collegiate Conference of the South,www.wesleyancollege.edu/,www.wesleyanathletics.com
770,Western Connecticut State University,III,867,Little East Conference,www.wcsu.edu/,www.westconnathletics.com
775,Western New England University,III,839,Conference of New England,www.wne.edu/,www.wnegoldenbears.com
777,Westfield State University,III,870,Massachusetts State Collegiate Athletic Conference,www.westfield.ma.edu,www.WestfieldStateOwls.com
1450,Westminster College (Missouri),III,12974,St. Louis Intercollegiate Athletic Conference,www.wcmo.edu/,www.wcbluejays.com/landing/index
1451,Westminster College (Pennsylvania),III,907,Presidents' Athletic Conference,www.westminster.edu/,www.westminster.edu/athletics/
778,Wheaton College (Illinois),III,836,College Conference of Illinois & Wisconsin,www.wheaton.edu,athletics.wheaton.edu
779,Wheaton College (Massachusetts),III,890,New England Women's and Men's Athletic Conference,www.wheatoncollege.edu/,https://wheatoncollegelyons.com/
780,Whitman College,III,25300,Northwest Conference,www.whitman.edu,https://www.whitman.edu/athletics
781,Whittier College,III,910,Southern California Intercollegiate Athletic Conf.,www.whittier.edu,www.wcpoets.com
1454,Whitworth University,III,25300,Northwest Conference,www.whitworth.edu/,www.whitworthpirates.com
783,Widener University,III,877,Middle Atlantic Conferences,www.widener.edu/,www.widenerpride.com
784,Wilkes University,III,30101,Landmark Conference,www.wilkes.edu,www.gowilkesu.com
785,Willamette University,III,25300,Northwest Conference,www.willamette.edu/,willamette.prestosports.com/landing/index
787,William Paterson University of New Jersey,III,891,New Jersey Athletic Conference,www.wpunj.edu,www.wpupioneers.com
17094,William Peace University,III,842,USA South Athletic Conference,www.peace.edu/,www.gopeacepacers.com
789,Williams College,III,12817,New England Small College Athletic Conference,www.williams.edu/,ephsports.williams.edu/
1461,Wilmington College (Ohio),III,901,Ohio Athletic Conference,www.wilmington.edu/,www.wilmington.edu/athletics
12973,Wilson College,III,30071,United East Conference,www.wilson.edu,www.wilsonphoenix.com
8911,Wisconsin Lutheran College,III,30097,Northern Athletics Collegiate Conference,www.wlc.edu,www.wlcsports.com/landing/index
793,University of Wisconsin-Eau Claire,III,1473,Wisconsin Intercollegiate Athletic Conference,www.uwec.edu/,www.blugolds.com
795,University of Wisconsin-La Crosse,III,1473,Wisconsin Intercollegiate Athletic Conference,www.uwlax.edu,www.uwlathletics.com
798,University of Wisconsin-Oshkosh,III,1473,Wisconsin Intercollegiate Athletic Conference,www.uwosh.edu/,www.uwoshkoshtitans.com
800,University of Wisconsin-Platteville,III,1473,Wisconsin Intercollegiate Athletic Conference,www.uwplatt.edu,www.letsgopioneers.com
801,University of Wisconsin-River Falls,III,1473,Wisconsin Intercollegiate Athletic Conference,www.uwrf.edu/,www.uwrfsports.com
802,University of Wisconsin-Stevens Point,III,1473,Wisconsin Intercollegiate Athletic Conference,www.uwsp.edu/,athletics.uwsp.edu
803,University of Wisconsin-Stout,III,1473,Wisconsin Intercollegiate Athletic Conference,www.uwstout.edu/,stoutbluedevils.com
804,University of Wisconsin-Superior,III,30115,Upper Midwest Athletic Conference,www.uwsuper.edu/,www.uwsyellowjackets.com
805,University of Wisconsin-Whitewater,III,1473,Wisconsin Intercollegiate Athletic Conference,www.uww.edu/,www.uwwsports.com
806,Wittenberg University,III,897,North Coast Athletic Conference,www.wittenberg.edu,www.wittenbergtigers.com
807,The College of Wooster,III,897,North Coast Athletic Conference,www.wooster.edu,www.woosterathletics.com
808,Worcester Polytechnic Institute,III,890,New England Women's and Men's Athletic Conference,www.wpi.edu/,athletics.wpi.edu
809,Worcester State University,III,870,Massachusetts State Collegiate Athletic Conference,www.worcester.edu/,www.wsulancers.com
814,Yeshiva University,III,13054,Skyline Conference,www.yu.edu/,www.yumacs.com
815,York College (Pennsylvania),III,877,Middle Atlantic Conferences,www.ycp.edu,www.ycpspartans.com
2730,York College (New York),III,834,City University of New York Athletic Conference,www.york.cuny.edu,www.yorkathletics.com
