id,name,full_name,city,logo,state_code,org_id,org_season_id,event_id
3589,Germantown Legends,Germantown Legends,Germantown,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/FINALLegen_07-29-2024T19:57:27.007.png,TN,12,61,3183
373,Gretna Elite Academy,Gretna Elite Academy,Gretna,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Brian_Gonzalez_51b5f97542d24608b46bee04063fe1bf_Gretna_Log.png,NE,12,61,3168
56,GSA,GSA,Liburn,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/kk_kk_93be4e524dee4d938f98de1b01e720ab_GSALogo18D.jpg,GA,12,61,3176
46,HEX FC,HEX FC,Perkasie,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Vickie_Sochocki_8a9225c6728b46f4a0fcbd466301638a_transparen.png,PA,12,61,3182
2258,HTX Soccer,HTX Soccer,The Woodlands,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/70979dafd5394bd081ad14ccbc819a62_Screenshot.png,TX,12,61,3178
2257,Indiana Elite FC ,Indiana Elite FC ,CROWN POINT,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Ronaldo_Varela_3816fe1ac4a34b5ab6bf5c30541f0a26_Ronaldo_Va.png,IN,12,61,3170
2330,Kansas City Athletics,Kansas City Athletics,Merriam,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Beck_Peterson_0b2caad8298f44d7bc24a09b8787a29b_Unknown.jpeg,KS,12,61,3168
3491,Kings Hammer SC,Kings Hammer SC,Covington,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Amelie_Araya_519c51d381f1471886b8916212d6d6dd_Lion head image .png,KY,12,61,3175
2289,LA Breakers FC,LA Breakers FC,Los Angeles,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/_9cbcfc5c4279488084a2a287d99c4c0b_breakers_l.png,CA,12,61,3177
1760,La Roca,La Roca,South Weber,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Jacob_Sanchez_3053a2297e38469bb77ccf9c65e938d1_LOGO_La_Ro.jpg,UT,12,61,3171
82,LAFC SO CAL,LAFC SO CAL,Woodland Hills,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/_3164059e55e942688081f462f132e977_LAFC_1.png,CA,12,61,3177
57,Las Vegas Heat Surf SC,Las Vegas Heat Surf SC,Henderson,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/pp_pp_803edf3f45c84ef180a5c7f3174edf03_LV_HEAT_SU.png,NV,12,61,3177
61,Legends FC,Legends FC,Eastvale ,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/e57c009ee14d497980cd8dd106e5b4b0_LegendsAll.png,CA,12,61,3177
39,Legends FC - San Diego,Legends FC - San Diego,San Diego,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/legendsfc__07-18-2024T18:18:28.115.png,CA,12,61,3177
451,Lehigh Valley United...,Lehigh Valley United Rush ,Allentown,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Jonathan (Kiwi)_Canales_69982ab330c24ae4b176f98df27fcc70_LVU_RUSH_2.png,PA,12,61,3182
2235,Lobos Rush,Lobos Rush,Collierville,"https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Jose ""Manny""_Mendoza_80203fd41f6f41b19309d9bd063fe50b.png",TN,12,61,3183
62,Lonestar Soccer Club,Lonestar Soccer Club,Austin,https://s3.amazonaws.com/images.totalglobalsports.com/LoneStar_Logo_TGS.jpg,TX,12,61,3178
3475,Louisville City Acad...,Louisville City Academy,Louisville,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Alexandra_Korba_fee9a5181f0b41e19bbf989d55fb564b_LouCity Logo_academy(175x200).jpg,KY,12,61,3175
518,Manhattan Soccer Club,Manhattan Soccer Club,New York,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/George_Maisterra_4caa7c71839a49afbbf7d406e69c4d3f_Manhattan_.png,NY,12,61,3172
419,Maryland United FC,Maryland United FC,Crofton,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Deonyra_Mitchell_4db3a963b3834d0e9943388633e2b542_marylandun.png,MD,12,61,3182
64,Match Fit Academy,Match Fit Academy,Denville,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/Match-Fit-Academy.jpg,NJ,12,61,3182
67,Minnesota Thunder Ac...,Minnesota Thunder Academy,Richfield,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/Screen_Sho_07-29-2024T18:42:52.261.png,MN,12,61,3170
4327,Mississippi Rush,Mississippi Rush,Jackson,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/drew_owens_8e677a606d8c49bf8049f624722b5e41_download.jpg,MS,12,61,3183
69,Mustang SC,Mustang SC,Danville,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Tester_Test_1b0d43e346d148e3acdb90571711a606_TGS_Mustang_logo.jpg,CA,12,61,3173
294,MVLA Soccer Club,MVLA Soccer Club,Mountain View,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/MVLA.jpg,CA,12,61,3173
1713,Nationals Soccer Club,Nationals Soccer Club,Bloomfield Hills,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/John_Belardi_79a34d169fd84937bb6cdb6abfced368.jpeg,MI,12,61,3175
71,NC Fusion,NC Fusion,Bermuda Run,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/ncfusion_c_07-11-2024T17:39:49.151.png,NC,12,61,3169
22,NCFC Youth,NCFC Youth,Raleigh,https://s3.amazonaws.com/images.totalglobalsports.com/NCFC_Logo_TGS.png,NC,12,61,3169
1560,NM Rapids Soccer Club,NM Rapids Soccer Club,Albuquerque,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/6834bdb4dd46422980c1ac1a80555257_Screenshot.png,NM,12,61,3171
4369,Northern Virginia Al...,Northern Virginia Alliance,Leesburg,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Jose_Estrella_20b0af4500a948f29ba99f5ee91cbdcf_NVALogo.png,VA,12,61,3169
329,NTH NASA,NTH NASA,Marietta,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/NTH3StarLo_07-05-2024T19:23:32.685.png,GA,12,61,3176
75,Ohio Elite Soccer Ac...,Ohio Elite Soccer Academy,Cincinnati,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/92b5e54e58e945cd9c61bcd960f81512_Ohio_Elite.png,OH,12,61,3175
437,Ohio Premier,Ohio Premier,Dublin,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Ayleen_Guzman_288f013cd1e74ccea4834f610c4894fa_OPSC2022Fu.png,OH,12,61,3175
2133,Oklahoma Energy FC,Oklahoma Energy FC,Edmond,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Gloria_Hinson_b33b298b6bae4a8e899f16103a8374bd.jpeg,OK,12,61,3178
2331,Pacific Northwest SC,Pacific Northwest SC,Tukwila,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Damian_Rodriguez_7259a7187e2f4672bba9c2b1cb86e09c_xJkH9oCd.jpg,WA,12,61,3174
3109,Palm Beach Gardens,Palm Beach Gardens,Palm Beach Gardens,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Sophia_Lambros_3fee4895da6147859741a17de3f65b79_pbg2019_Sm.jpg,FL,12,61,3167
