match_id,home_team,home_team_id,home_team_club_id,away_team,away_team_id,away_team_club_id,home_score,away_score,date
676442,VA Reign FC ECNL RL B10,60207,4083,Strikers ECNL RL B10,47970,83,2,1,2024-09-08
697025,RISE SC - ECNL Navy RL B10,80405,1772,San Antonio City SC ECNL RL B10,69978,2519,0,0,2024-08-31
697032,RISE SC - ECNL Navy RL B10,80405,1772,SAFC Red ECRL B10,95198,4304,0,0,2024-09-01
692474,San Diego Surf ECNL RL B10 White,60203,87,West Coast FC ECNL RL B10,61047,113,1,3,2024-09-08
692574,Sporting California USA - ECNL  RL B10,69724,13,San Diego Surf ECNL RL B10 Blue,81466,87,0,0,2024-09-08
667195,XF ECNL RL B10,82293,3476,Seattle United ECNL RL B10,81691,1643,0,4,2024-08-03
667204,Seattle United ECNL RL B10,81691,1643,3RSC ECNL RL B10,82237,2229,1,2,2024-08-04
667231,Spokane Shadow ECNL RL B10,69838,2544,Seattle United ECNL RL B10,81691,1643,0,5,2024-08-10
667254,Seattle United ECNL RL B10,81691,1643,Washington Premier ECNL RL B10,81543,112,3,2,2024-08-11
667111,SF United FC RL B10,93972,3252,Solano Surf SC RL B10,94269,2773,4,0,2024-08-18
667115,WSC Crush RL B10,93376,2667,SF United FC RL B10,93972,3252,1,2,2024-09-08
667213,XF ECNL RL B10,82293,3476,Snohomish United ECNL RL B10,82019,2522,2,2,2024-08-04
667217,Snohomish United ECNL RL B10,82019,2522,Washington Premier ECNL RL B10,81543,112,0,2,2024-08-09
667245,Spokane Shadow ECNL RL B10,69838,2544,Snohomish United ECNL RL B10,82019,2522,3,3,2024-08-11
676430,VA Reign FC ECNL RL B10,60207,4083,SOCA Elite - ECNL RL10B,69812,1885,2,0,2024-08-25
673469,United Futbol Academy RL B10,68840,3407,South Carolina United ECNL RL B10,69848,1689,3,0,2024-09-07
667199,Washington Premier ECNL RL B10,81543,112,Spokane Shadow ECNL RL B10,69838,2544,1,0,2024-08-04
692691,West Coast FC ECNL RL B10 2,91203,113,Sporting California USA - ECNL RL B10 II,95263,13,0,0,2024-09-08
697385,Sporting Iowa ECNL-RL B10,82033,3483,Sting Nebraska ECNL RL B10,82259,3773,1,6,2024-08-18
697397,Sporting Iowa ECNL-RL B10,82033,3483,Vision Soccer Academy Premier ECNL RL B10,81763,4356,6,2,2024-09-07
697389,Sporting Nebraska FC ECNL RL B10,81308,1726,Vision Soccer Academy Premier ECNL RL B10,81763,4356,2,3,2024-08-24
697393,Sporting Nebraska FC ECNL RL B10,81308,1726,Vision Soccer Academy Premier ECNL RL B10,81763,4356,4,0,2024-08-25
697405,Sting Nebraska ECNL RL B10,82259,3773,Sporting Nebraska FC ECNL RL B10,81308,1726,6,0,2024-09-08
667171,3RSC ECNL RL B10,82237,2229,XF ECNL RL B10,82293,3476,1,2,2024-08-02
667190,3RSC ECNL RL B10,82237,2229,Washington Premier ECNL RL B10,81543,112,2,1,2024-08-03
709121,AHFC West USC TX RL B10,48203,10,T&C Premier USC TX RL B10,93755,4560,0,1,2024-09-08
697022,DKSC ECNL RL B10,68917,35,Tulsa SC ECNL RL B10,66586,106,1,4,2024-08-31
697027,BVBIA ECNL RL B10,66859,1771,Tulsa SC ECNL RL B10,66586,106,0,3,2024-09-01
676444,Villarreal VA ECNL RL B10,47979,3176,Vienna Youth Soccer ECNL RL B10,48506,528,7,0,2024-09-08
676446,VSA ECNL RL B10,47714,412,Virginia Valor FC ECNL RL B10,66651,4013,1,3,2024-09-08
