id,name,full_name,city,logo,state_code,org_id,org_season_id,event_id
3031,Evolution SC,Evolution SC,Naperville,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Georgia_Vidal_099d843210db481aa3580f57c140a042_Evo_logo.png,IL,21,66,3337
47,FC Dallas,FC Dallas,Dallas,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/Light_Vert_07-08-2024T15:46:08.330.png,TX,21,66,3267
4007,FC Dayton,FC Dayton,Centerville,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerImage/Maddie_McNary_af97d399a25d402faf63a94c1464bddc.png,OH,21,66,3211
598,FC DELCO,FC DELCO,Conshohocken,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Karen Feller_Feller_48f6c01192b54edbb093a08cc6fb5f02_FCDelco_TG.jpg,PA,21,66,3266
1501,FC Pride,FC Pride,Indianapolis,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Nicole_Woiemberghe_aed2737cdfaf4d8e8451a7d2b8788750_3723_FCP_E.png,IN,21,66,3211
2329,FC Prime,FC Prime,Sunrise,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Adrian_Mosquera_06c95d2a2f604090a8e440d26da037db_2021_fcp_l.png,FL,21,66,0
52,FC Stars White,FC Stars White,Acton,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Mike_O_Donnell_0649b850f07a48a9bd20199087304d6b_FCStarsofM.png,MA,21,66,3265
54,FC Wisconsin,FC Wisconsin,Germantown,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/35cfa3ff72554f968719b3db5d2fbe39_FCWTGS.png,WI,21,66,3337
1797,FC WISCONSIN,FC WISCONSIN,Germantown,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImage/FCW Full Color - Black background no words40DD2017084030.pn,WI,21,66,0
2127,Fever United,Fever United,Colleyville,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/5463a825e1ef4abba12abf17ca334480_Fever_Unit.png,TX,21,66,3267
